name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,detection_method,clusters,centroid
Kepler-665 b,1999.0,15.612,Neptune-like,2016,7.27,Earth,0.232,Jupiter,0.1148,0.043805614,0.0,Transit,0,[2568.35918367]
Kepler-626 b,2073.0,14.086,Neptune-like,2016,5.86,Earth,0.204,Jupiter,0.115,0.039698835,0.0,Transit,0,[2568.35918367]
Kepler-36 b,1722.0,11.941,Super Earth,2012,3.83,Earth,1.498,Earth,0.1153,0.038056124,0.0,Transit,0,[2568.35918367]
Kepler-436 c,1921.0,15.971,Neptune-like,2016,6.04,Earth,0.208,Jupiter,0.1158,0.04599589,0.0,Transit,0,[2568.35918367]
Kepler-1473 b,2128.0,13.486,Super Earth,2016,1.81,Earth,1.19,Earth,0.116,0.03942505,0.0,Transit,0,[2568.35918367]
Kepler-1842 b,3013.0,14.746,Neptune-like,2021,6.14,Earth,0.21,Jupiter,0.116,0.03832991,0.0,Transit,0,[2568.35918367]
Kepler-79 b,3330.0,14.036,Neptune-like,2012,10.9,Earth,0.31,Jupiter,0.117,0.036960986,0.02,Transit,0,[2568.35918367]
Kepler-67 b,3690.0,16.172,Neptune-like,2013,8.96,Earth,0.262,Jupiter,0.1171,0.04298426,0.0,Transit,0,[2568.35918367]
Kepler-1383 b,3351.0,13.832,Super Earth,2016,2.57,Earth,1.41,Earth,0.1179,0.038056124,0.0,Transit,0,[2568.35918367]
Kepler-527 b,2447.0,13.471,Neptune-like,2016,8.45,Earth,0.253,Jupiter,0.1179,0.036413416,0.0,Transit,0,[2568.35918367]
Kepler-1201 b,3080.0,14.765,Neptune-like,2016,5.86,Earth,0.204,Jupiter,0.1183,0.04161533,0.0,Transit,0,[2568.35918367]
Kepler-1327 b,2212.0,13.966,Super Earth,2016,3.89,Earth,1.8,Earth,0.1186,0.040793974,0.0,Transit,0,[2568.35918367]
Kepler-160 c,3057.0,14.816,Neptune-like,2014,13.6,Earth,0.335,Jupiter,0.1192,0.037508555,0.0,Transit,0,[2568.35918367]
Kepler-417 c,3177.0,15.864,Neptune-like,2014,7.7,Earth,0.24,Jupiter,0.1194,0.043531828,0.0,Transit Timing Variations,0,[2568.35918367]
Kepler-306 d,2530.0,15.575,Neptune-like,2014,6.66,Earth,0.22,Jupiter,0.12,0.047364816,0.0,Transit,0,[2568.35918367]
Kepler-555 b,3174.0,14.448,Neptune-like,2016,8.4,Earth,0.252,Jupiter,0.1201,0.044353183,0.0,Transit,0,[2568.35918367]
Kepler-1194 b,2471.0,14.31,Super Earth,2016,2.89,Earth,1.51,Earth,0.1212,0.044353183,0.0,Transit,0,[2568.35918367]
Kepler-251 c,3016.0,15.541,Neptune-like,2014,8.1,Earth,0.247,Jupiter,0.122,0.04517454,0.0,Transit,0,[2568.35918367]
Kepler-1501 b,2443.0,13.683,Super Earth,2016,3.05,Earth,1.56,Earth,0.1228,0.039972622,0.0,Transit,0,[2568.35918367]
Kepler-567 b,1823.0,14.827,Neptune-like,2016,5.69,Earth,0.201,Jupiter,0.1229,0.04517454,0.0,Transit,0,[2568.35918367]
Kepler-245 c,2810.0,15.546,Super Earth,2014,0.71,Jupiter,2.18,Earth,0.124,0.04791239,0.0,Transit,0,[2568.35918367]
Kepler-23 d,2726.0,13.567,Super Earth,2014,17.6,Earth,2.2,Earth,0.124,0.041889116,0.08,Transit,0,[2568.35918367]
Kepler-566 b,1841.0,15.217,Neptune-like,2016,5.27,Earth,2.15,Earth,0.1247,0.050376453,0.0,Transit,0,[2568.35918367]
Kepler-313 b,3521.0,14.304,Neptune-like,2014,6.94,Earth,0.226,Jupiter,0.125,0.04106776,0.0,Transit,0,[2568.35918367]
Kepler-751 b,2481.0,15.211,Neptune-like,2016,6.62,Earth,0.219,Jupiter,0.1263,0.047638603,0.0,Transit,0,[2568.35918367]
Kepler-107 e,1716.0,12.543,Neptune-like,2014,8.6,Earth,0.259,Jupiter,0.12639,0.040246405,0.0,Transit,0,[2568.35918367]
Kepler-143 b,2640.0,13.882,Neptune-like,2014,6.39,Earth,0.215,Jupiter,0.127,0.043805614,0.0,Transit,0,[2568.35918367]
Kepler-534 b,1861.0,13.387,Neptune-like,2016,5.65,Earth,0.2,Jupiter,0.1272,0.043805614,0.0,Transit,0,[2568.35918367]
Kepler-36 c,1722.0,11.941,Neptune-like,2012,7.13,Earth,0.328,Jupiter,0.1283,0.044353183,0.0,Transit,0,[2568.35918367]
Kepler-1364 b,3448.0,13.196,Neptune-like,2016,5.27,Earth,2.15,Earth,0.1284,0.036413416,0.0,Transit,0,[2568.35918367]
Kepler-253 d,2735.0,15.778,Neptune-like,2014,10.2,Earth,0.283,Jupiter,0.13,0.0495551,0.0,Transit,0,[2568.35918367]
Kepler-85 d,2496.0,14.89,Super Earth,2014,1.87,Earth,1.2,Earth,0.13,0.049007528,0.0,Transit,0,[2568.35918367]
Kepler-198 b,1616.0,13.684,Neptune-like,2014,8.35,Earth,0.252,Jupiter,0.131,0.04873374,0.0,Transit,0,[2568.35918367]
Kepler-941 b,3550.0,15.803,Neptune-like,2016,9.69,Earth,0.275,Jupiter,0.1311,0.047638603,0.0,Transit,0,[2568.35918367]
Kepler-562 b,3238.0,14.908,Neptune-like,2016,23.7,Earth,0.465,Jupiter,0.1333,0.049281314,0.0,Transit,0,[2568.35918367]
Kepler-1757 b,2633.0,15.817,Neptune-like,2021,8.99,Earth,0.263,Jupiter,0.1335,0.053935662,0.0,Transit,0,[2568.35918367]
Kepler-648 b,2075.0,14.027,Neptune-like,2016,10.5,Earth,0.287,Jupiter,0.1341,0.047638603,0.0,Transit,0,[2568.35918367]
Kepler-859 b,2740.0,15.977,Neptune-like,2016,9.75,Earth,0.276,Jupiter,0.1345,0.055852156,0.0,Transit,0,[2568.35918367]
Kepler-1307 b,3310.0,15.636,Neptune-like,2016,6.66,Earth,0.22,Jupiter,0.1369,0.049281314,0.0,Transit,0,[2568.35918367]
Kepler-365 c,3389.0,14.771,Super Earth,2014,3.33,Earth,1.64,Earth,0.137,0.04873374,0.0,Transit,0,[2568.35918367]
Kepler-24 e,3774.0,15.04,Neptune-like,2014,8.15,Earth,0.248,Jupiter,0.138,0.052019164,0.0,Transit,0,[2568.35918367]
Kepler-348 c,1862.0,12.676,Super Earth,2014,2.33,Earth,1.33,Earth,0.138,0.047364816,0.0,Transit,0,[2568.35918367]
Kepler-370 c,3810.0,15.467,Super Earth,2014,4.31,Earth,1.91,Earth,0.14,0.052019164,0.0,Transit,0,[2568.35918367]
Kepler-247 d,2165.0,15.199,Neptune-like,2014,14.7,Earth,0.352,Jupiter,0.14,0.056125943,0.0,Transit,0,[2568.35918367]
Kepler-662 b,2661.0,15.598,Neptune-like,2016,5.39,Earth,2.18,Earth,0.1408,0.059411366,0.0,Transit,0,[2568.35918367]
Kepler-528 b,2558.0,14.064,Super Earth,2016,4.98,Earth,2.08,Earth,0.1409,0.054209445,0.0,Transit,0,[2568.35918367]
Kepler-1822 b,2928.0,15.804,Neptune-like,2021,7.5,Earth,0.236,Jupiter,0.1416,0.060506504,0.0,Transit,0,[2568.35918367]
Kepler-1219 b,2873.0,12.339,Neptune-like,2016,5.14,Earth,2.12,Earth,0.1418,0.044079397,0.0,Transit,0,[2568.35918367]
K2-75 c,1833.0,12.803,Neptune-like,2016,8.1,Earth,0.247,Jupiter,0.1429,0.050102666,0.0,Transit,0,[2568.35918367]
Kepler-711 b,2037.0,15.635,Neptune-like,2016,11.5,Earth,0.304,Jupiter,0.1429,0.06461328,0.0,Transit,0,[2568.35918367]
Kepler-397 b,3161.0,16.357,Neptune-like,2014,6.62,Earth,0.219,Jupiter,0.144,0.06105407,0.0,Transit,0,[2568.35918367]
Kepler-520 b,2035.0,12.798,Super Earth,2016,3.39,Earth,1.66,Earth,0.144,0.053935662,0.0,Transit,0,[2568.35918367]
Kepler-287 b,2727.0,14.952,Neptune-like,2014,6.04,Earth,0.208,Jupiter,0.145,0.05557837,0.0,Transit,0,[2568.35918367]
Kepler-311 c,2540.0,13.902,Super Earth,2014,2.63,Earth,1.43,Earth,0.145,0.053935662,0.0,Transit,0,[2568.35918367]
Kepler-1485 b,2008.0,13.411,Super Earth,2016,2.76,Earth,1.47,Earth,0.1467,0.05448323,0.0,Transit,0,[2568.35918367]
Kepler-1808 b,3334.0,15.424,Neptune-like,2021,9.4,Earth,0.27,Jupiter,0.1467,0.06379192,0.0,Transit,0,[2568.35918367]
Kepler-1685 b,3725.0,16.096,Neptune-like,2020,7.16,Earth,0.23,Jupiter,0.1485,0.056125943,0.0,Transit,0,[2568.35918367]
Kepler-573 b,2517.0,14.292,Neptune-like,2016,8.2,Earth,0.249,Jupiter,0.1486,0.06078029,0.0,Transit,0,[2568.35918367]
Kepler-593 b,3176.0,14.622,Neptune-like,2016,8.6,Earth,0.256,Jupiter,0.1508,0.05804244,0.0,Transit,0,[2568.35918367]
Kepler-163 c,2250.0,14.467,Neptune-like,2014,5.73,Earth,0.202,Jupiter,0.152,0.05831622,0.0,Transit,0,[2568.35918367]
Kepler-1353 b,1936.0,15.734,Super Earth,2016,3.89,Earth,1.8,Earth,0.153,0.0678987,0.0,Transit,0,[2568.35918367]
Kepler-344 b,3272.0,15.539,Neptune-like,2014,7.32,Earth,0.233,Jupiter,0.153,0.060232718,0.0,Transit,0,[2568.35918367]
Kepler-11 d,2108.0,13.817,Neptune-like,2010,7.3,Earth,0.278,Jupiter,0.155,0.062149215,0.0,Transit,0,[2568.35918367]
Kepler-122 d,3352.0,14.403,Neptune-like,2014,5.48,Earth,2.2,Earth,0.155,0.05913758,0.0,Transit,0,[2568.35918367]
Kepler-596 b,3340.0,14.128,Neptune-like,2016,11.8,Earth,0.309,Jupiter,0.156,0.05831622,0.0,Transit,0,[2568.35918367]
Kepler-1218 b,2742.0,13.73,Super Earth,2016,2.67,Earth,1.44,Earth,0.1564,0.062696785,0.0,Transit,0,[2568.35918367]
Kepler-1176 b,2821.0,15.27,Neptune-like,2016,6.57,Earth,0.219,Jupiter,0.1589,0.066255994,0.0,Transit,0,[2568.35918367]
Kepler-331 d,1892.0,16.199,Super Earth,2014,3.33,Earth,1.64,Earth,0.159,0.08788501,0.0,Transit,0,[2568.35918367]
Kepler-151 c,2120.0,14.957,Super Earth,2014,5.02,Earth,2.09,Earth,0.16,0.06762492,0.0,Transit,0,[2568.35918367]
Kepler-257 d,2545.0,15.652,Neptune-like,2014,21.7,Earth,0.442,Jupiter,0.16,0.06762492,0.0,Transit,0,[2568.35918367]
Kepler-633 c,2220.0,13.812,Neptune-like,2021,5.89,Earth,0.205,Jupiter,0.1618,0.06516085,0.0,Transit,0,[2568.35918367]
Kepler-977 b,1855.0,14.754,Neptune-like,2016,7.37,Earth,0.234,Jupiter,0.162,0.073648185,0.0,Transit,0,[2568.35918367]
Kepler-85 e,2496.0,14.89,Super Earth,2014,0.6,Earth,1.27,Earth,0.163,0.068993844,0.0,Transit,0,[2568.35918367]
Kepler-176 d,1720.0,14.767,Super Earth,2014,15.2,Earth,0.224,Jupiter,0.163,0.07063655,0.0,Transit,0,[2568.35918367]
Kepler-56 c,2978.0,12.598,Gas Giant,2012,0.57,Jupiter,0.874,Jupiter,0.1652,0.058590006,0.0,Transit,0,[2568.35918367]
Kepler-1300 b,2535.0,12.861,Super Earth,2016,2.45,Earth,1.37,Earth,0.1655,0.06078029,0.0,Transit,0,[2568.35918367]
Kepler-82 b,2950.0,15.131,Neptune-like,2012,12.15,Earth,0.363,Jupiter,0.1683,0.07227926,0.0,Transit,0,[2568.35918367]
Kepler-1093 b,3500.0,13.781,Super Earth,2016,4.46,Earth,1.95,Earth,0.1685,0.06872006,0.0,Transit,0,[2568.35918367]
Kepler-995 b,1989.0,15.173,Neptune-like,2016,7.75,Earth,0.241,Jupiter,0.1701,0.07748117,0.0,Transit,0,[2568.35918367]
Kepler-1843 b,2559.0,13.086,Neptune-like,2021,7.8,Earth,0.242,Jupiter,0.171,0.069815196,0.0,Transit,0,[2568.35918367]
Kepler-204 c,2240.0,13.977,Super Earth,2014,3.86,Earth,1.79,Earth,0.173,0.07036277,0.0,Transit,0,[2568.35918367]
Kepler-604 b,3348.0,14.791,Neptune-like,2016,7.22,Earth,0.231,Jupiter,0.1735,0.070910335,0.0,Transit,0,[2568.35918367]
Kepler-635 b,3722.0,13.36,Neptune-like,2016,7.46,Earth,0.236,Jupiter,0.1764,0.06406571,0.0,Transit,0,[2568.35918367]
Kepler-340 c,2638.0,12.329,Neptune-like,2014,11.3,Earth,0.301,Jupiter,0.178,0.062422995,0.0,Transit,0,[2568.35918367]
Kepler-184 d,1991.0,14.42,Neptune-like,2014,6.76,Earth,0.222,Jupiter,0.179,0.07939767,0.0,Transit,0,[2568.35918367]
Kepler-30 b,2982.0,15.726,Neptune-like,2012,11.3,Earth,0.348,Jupiter,0.18,0.08021902,0.04,Transit,0,[2568.35918367]
Kepler-1236 b,3261.0,16.145,Neptune-like,2016,5.22,Earth,2.14,Earth,0.1803,0.08514716,0.0,Transit,0,[2568.35918367]
Kepler-649 b,1676.0,13.556,Neptune-like,2016,5.73,Earth,0.202,Jupiter,0.1805,0.081861734,0.0,Transit,0,[2568.35918367]
K2-7 b,2409.0,13.453,Neptune-like,2015,7.61,Earth,0.238,Jupiter,0.1814,0.07857632,0.0,Transit,0,[2568.35918367]
Kepler-795 b,1605.0,13.423,Super Earth,2016,3.46,Earth,1.68,Earth,0.1817,0.08104038,0.0,Transit,0,[2568.35918367]
Kepler-215 d,1585.0,13.678,Super Earth,2014,23.6,Earth,0.213,Jupiter,0.185,0.08459959,0.0,Transit,0,[2568.35918367]
Kepler-342 c,2550.0,13.2,Super Earth,2014,4.5,Earth,1.96,Earth,0.185,0.071731694,0.0,Transit,0,[2568.35918367]
Kepler-79 c,3330.0,14.036,Neptune-like,2012,5.9,Earth,0.332,Jupiter,0.187,0.07501711,0.03,Transit,0,[2568.35918367]
Kepler-164 d,2906.0,14.379,Neptune-like,2014,6.57,Earth,0.219,Jupiter,0.187,0.07939767,0.0,Transit,0,[2568.35918367]
Kepler-241 c,1670.0,15.708,Neptune-like,2014,7.13,Earth,0.229,Jupiter,0.189,0.09883641,0.0,Transit,0,[2568.35918367]
K2-63 c,1688.0,12.98,Neptune-like,2016,14.5,Earth,0.348,Jupiter,0.189,0.069815196,0.0,Transit,0,[2568.35918367]
Kepler-319 d,1642.0,13.926,Neptune-like,2014,5.86,Earth,0.204,Jupiter,0.191,0.087063655,0.0,Transit,0,[2568.35918367]
Kepler-27 c,3407.0,15.822,Gas Giant,2011,13.8,Jupiter,0.437,Jupiter,0.191,0.08569473,0.0,Transit,0,[2568.35918367]
KOI-1831 d,1636.0,14.222,Super Earth,2021,2.23,Earth,1.13,Earth,0.1949,0.0936345,0.0,Transit,0,[2568.35918367]
Kepler-166 c,1969.0,14.857,Neptune-like,2014,6.26,Earth,0.212,Jupiter,0.195,0.09390828,0.0,Transit,0,[2568.35918367]
Kepler-805 b,2083.0,12.586,Neptune-like,2016,8.7,Earth,0.258,Jupiter,0.1978,0.08459959,0.0,Transit,0,[2568.35918367]
Kepler-110 c,1913.0,13.003,Neptune-like,2014,5.52,Earth,2.21,Earth,0.198,0.08678987,0.0,Transit,0,[2568.35918367]
Kepler-371 b,2653.0,13.997,Super Earth,2014,4.23,Earth,1.89,Earth,0.2,0.095277205,0.0,Transit,0,[2568.35918367]
Kepler-1325 b,3175.0,15.311,Neptune-like,2016,8.55,Earth,0.255,Jupiter,0.2004,0.09281315,0.0,Transit,0,[2568.35918367]
Kepler-1920 b,2890.0,14.392,Neptune-like,2021,9.03,Earth,0.264,Jupiter,0.2043,0.08295688,0.0,Transit,0,[2568.35918367]
Kepler-1052 b,3078.0,14.932,Neptune-like,2016,8.91,Earth,0.261,Jupiter,0.2046,0.095551,0.0,Transit,0,[2568.35918367]
Kepler-1118 b,2898.0,15.238,Neptune-like,2016,7.95,Earth,0.244,Jupiter,0.2079,0.105954826,0.0,Transit,0,[2568.35918367]
Kepler-313 c,3521.0,14.304,Neptune-like,2014,7.13,Earth,0.229,Jupiter,0.208,0.08843258,0.0,Transit,0,[2568.35918367]
Kepler-1077 b,3593.0,14.923,Neptune-like,2016,8.1,Earth,0.247,Jupiter,0.2101,0.094182074,0.0,Transit,0,[2568.35918367]
Kepler-172 e,2703.0,14.703,Neptune-like,2014,8.05,Earth,0.246,Jupiter,0.211,0.09609856,0.0,Transit,0,[2568.35918367]
Kepler-529 d,2606.0,13.779,Neptune-like,2021,8.22,Earth,0.249,Jupiter,0.2134,0.09828885,0.0,Transit,0,[2568.35918367]
Kepler-1115 b,3207.0,11.983,Super Earth,2016,3.53,Earth,1.7,Earth,0.2134,0.06461328,0.0,Transit,0,[2568.35918367]
Kepler-147 c,3399.0,14.134,Neptune-like,2014,6.48,Earth,0.217,Jupiter,0.216,0.091444224,0.0,Transit,0,[2568.35918367]
Kepler-672 b,3373.0,15.513,Neptune-like,2016,6.8,Earth,0.223,Jupiter,0.2163,0.105133474,0.0,Transit,0,[2568.35918367]
Kepler-1926 b,2177.0,15.8,Neptune-like,2021,5.97,Earth,0.207,Jupiter,0.2197,0.117453806,0.0,Transit,0,[2568.35918367]
Kepler-299 e,3432.0,15.232,Super Earth,2014,4.16,Earth,1.87,Earth,0.22,0.10485968,0.0,Transit,0,[2568.35918367]
Kepler-279 c,3384.0,13.647,Gas Giant,2013,0.155,Jupiter,0.384,Jupiter,0.2236,0.097741276,0.0,Transit,0,[2568.35918367]
Kepler-1277 b,1818.0,14.306,Super Earth,2016,3.19,Earth,1.6,Earth,0.2237,0.11170431,0.0,Transit,0,[2568.35918367]
Kepler-1269 b,3579.0,13.658,Super Earth,2016,3.29,Earth,1.63,Earth,0.226,0.10212183,0.0,Transit,0,[2568.35918367]
Kepler-802 b,2546.0,15.01,Neptune-like,2016,12.3,Earth,0.316,Jupiter,0.2265,0.109787814,0.0,Transit,0,[2568.35918367]
Kepler-1440 b,3638.0,14.24,Super Earth,2016,2.13,Earth,1.26,Earth,0.2274,0.10924025,0.0,Transit,0,[2568.35918367]
Kepler-549 b,2072.0,14.805,Neptune-like,2016,11.0,Earth,0.229,Jupiter,0.2283,0.117453806,0.0,Transit,0,[2568.35918367]
Kepler-470 b,3033.0,13.282,Gas Giant,2016,112.0,Jupiter,1.288,Jupiter,0.2322,0.06762492,0.0,Transit,0,[2568.35918367]
Kepler-627 b,3211.0,14.181,Neptune-like,2016,13.4,Earth,0.333,Jupiter,0.2327,0.111430526,0.0,Transit,0,[2568.35918367]
Kepler-1931 b,2023.0,12.671,Neptune-like,2021,7.53,Earth,0.237,Jupiter,0.2356,0.10568104,0.0,Transit,0,[2568.35918367]
Kepler-906 b,2472.0,14.019,Neptune-like,2016,5.1,Earth,2.11,Earth,0.2359,0.11416838,0.0,Transit,0,[2568.35918367]
Kepler-1450 b,1650.0,15.923,Super Earth,2016,3.57,Earth,1.71,Earth,0.2401,0.14921287,0.0,Transit,0,[2568.35918367]
Kepler-1861 b,2707.0,13.709,Neptune-like,2021,5.5,Earth,2.207,Earth,0.2408,0.10951403,0.0,Transit,0,[2568.35918367]
Kepler-342 d,2550.0,13.2,Neptune-like,2014,6.76,Earth,0.222,Jupiter,0.242,0.1081451,0.0,Transit,0,[2568.35918367]
Kepler-1454 b,2546.0,15.009,Super Earth,2016,4.19,Earth,1.88,Earth,0.2447,0.12867899,0.0,Transit,0,[2568.35918367]
Kepler-1773 b,2222.0,13.085,Neptune-like,2021,12.1,Earth,0.313,Jupiter,0.2489,0.11170431,0.0,Transit,0,[2568.35918367]
Kepler-264 b,3073.0,13.15,Neptune-like,2014,11.1,Earth,0.297,Jupiter,0.249,0.11170431,0.0,Transit,0,[2568.35918367]
Kepler-51 b,2557.0,14.885,Neptune-like,2012,2.1,Earth,0.633,Jupiter,0.2514,0.12375086,0.04,Transit,0,[2568.35918367]
Kepler-1918 b,3360.0,15.533,Neptune-like,2021,5.89,Earth,0.205,Jupiter,0.2524,0.12895277,0.0,Transit,0,[2568.35918367]
Kepler-655 b,2455.0,13.568,Neptune-like,2016,7.8,Earth,0.242,Jupiter,0.2559,0.12703627,0.0,Transit,0,[2568.35918367]
Kepler-338 d,1803.0,12.19,Neptune-like,2014,9.27,Earth,0.268,Jupiter,0.257,0.12156058,0.03,Transit,0,[2568.35918367]
Kepler-148 d,2581.0,15.398,Gas Giant,2016,0.177,Jupiter,0.774,Jupiter,0.2607,0.14182067,0.0,Transit,0,[2568.35918367]
Kepler-399 d,2416.0,14.686,Super Earth,2014,4.23,Earth,1.89,Earth,0.261,0.15879534,0.0,Transit,0,[2568.35918367]
Kepler-466 b,1729.0,12.799,Neptune-like,2016,8.5,Earth,0.254,Jupiter,0.2671,0.13990417,0.0,Transit,0,[2568.35918367]
Kepler-803 b,2087.0,13.856,Neptune-like,2016,13.8,Earth,0.338,Jupiter,0.2678,0.1377139,0.0,Transit,0,[2568.35918367]
Kepler-219 d,2567.0,13.823,Super Earth,2014,19.1,Earth,0.251,Jupiter,0.272,0.13114306,0.0,Transit,0,[2568.35918367]
Kepler-978 b,2226.0,13.513,Neptune-like,2016,9.22,Earth,0.267,Jupiter,0.2726,0.1357974,0.0,Transit,0,[2568.35918367]
Kepler-1391 b,3387.0,13.906,Super Earth,2016,3.46,Earth,1.68,Earth,0.2768,0.14893909,0.0,Transit,0,[2568.35918367]
Kepler-1359 b,2006.0,15.987,Neptune-like,2016,8.4,Earth,0.252,Jupiter,0.2769,0.16290212,0.0,Transit,0,[2568.35918367]
Kepler-1923 b,3232.0,14.454,Super Earth,2021,4.5,Earth,1.96,Earth,0.2846,0.14401095,0.0,Transit,0,[2568.35918367]
Kepler-293 c,3179.0,15.452,Neptune-like,2014,14.0,Earth,0.342,Jupiter,0.286,0.14839152,0.0,Transit,0,[2568.35918367]
Kepler-351 c,3536.0,16.229,Neptune-like,2014,11.1,Earth,0.285,Jupiter,0.287,0.15660506,0.0,Transit,0,[2568.35918367]
Kepler-1767 b,2676.0,16.206,Neptune-like,2021,9.34,Earth,0.269,Jupiter,0.2873,0.16344969,0.0,Transit,0,[2568.35918367]
Kepler-561 b,2027.0,14.427,Gas Giant,2016,38.7,Earth,0.621,Jupiter,0.2918,0.15989049,0.0,Transit,0,[2568.35918367]
Kepler-1047 b,2667.0,13.46,Super Earth,2016,5.02,Earth,2.09,Earth,0.2939,0.15386721,0.0,Transit,0,[2568.35918367]
Kepler-1023 b,2264.0,14.7121,Neptune-like,2016,7.41,Earth,0.235,Jupiter,0.301,0.17002054,0.0,Transit,0,[2568.35918367]
Kepler-432 b,2766.0,12.398,Gas Giant,2015,5.41,Jupiter,1.145,Jupiter,0.301,0.14373717,0.51,Transit,0,[2568.35918367]
Kepler-1675 b,2124.0,13.672,Neptune-like,2020,9.93,Earth,0.279,Jupiter,0.3076,0.1724846,0.0,Transit,0,[2568.35918367]
Kepler-1462 b,3320.0,15.888,Neptune-like,2016,14.0,Earth,0.341,Jupiter,0.3094,0.17960301,0.0,Transit,0,[2568.35918367]
Kepler-983 b,2330.0,14.1125,Neptune-like,2016,6.17,Earth,0.211,Jupiter,0.3148,0.16454482,0.0,Transit,0,[2568.35918367]
Kepler-199 c,1700.0,13.796,Neptune-like,2014,10.6,Earth,0.29,Jupiter,0.316,0.18370979,0.0,Transit,0,[2568.35918367]
Kepler-1830 b,3448.0,13.605,Neptune-like,2021,11.1,Earth,0.297,Jupiter,0.3259,0.15468857,0.0,Transit,0,[2568.35918367]
Kepler-379 c,2385.0,13.475,Neptune-like,2014,5.86,Earth,0.204,Jupiter,0.326,0.17193703,0.0,Transit,0,[2568.35918367]
Kepler-436 b,1921.0,15.971,Neptune-like,2015,7.9,Earth,0.24,Jupiter,0.339,0.17522246,0.19,Transit,0,[2568.35918367]
Kepler-82 f,2950.0,15.131,Neptune-like,2019,20.9,Earth,0.432,Jupiter,0.3395,0.20725529,0.0,Transit Timing Variations,0,[2568.35918367]
Kepler-413 b,2765.0,15.885,Gas Giant,2014,0.211,Jupiter,0.388,Jupiter,0.3553,0.18151951,0.12,Transit,0,[2568.35918367]
Kepler-591 b,2561.0,14.628,Neptune-like,2016,11.4,Earth,0.302,Jupiter,0.3554,0.22231348,0.0,Transit,0,[2568.35918367]
Kepler-1058 b,1605.0,15.869,Neptune-like,2016,7.85,Earth,0.243,Jupiter,0.3679,0.30390143,0.0,Transit,0,[2568.35918367]
Kepler-419 b,3299.0,13.089,Gas Giant,2014,2.5,Jupiter,0.96,Jupiter,0.37,0.191102,0.83,Transit,0,[2568.35918367]
Kepler-358 c,3592.0,15.516,Neptune-like,2014,8.5,Earth,0.254,Jupiter,0.381,0.22861055,0.0,Transit,0,[2568.35918367]
Kepler-1771 b,1845.0,13.802,Neptune-like,2021,15.5,Earth,0.362,Jupiter,0.3815,0.24257357,0.0,Transit,0,[2568.35918367]
Kepler-1389 b,1622.0,14.896,Super Earth,2016,3.78,Earth,1.77,Earth,0.3869,0.2718686,0.0,Transit,0,[2568.35918367]
Kepler-1633 b,3637.0,13.516,Super Earth,2016,3.12,Earth,1.58,Earth,0.3875,0.5103354,0.0,Transit,0,[2568.35918367]
Kepler-1093 c,3500.0,13.781,Super Earth,2016,4.5,Earth,1.96,Earth,0.394,0.2455852,0.0,Transit,0,[2568.35918367]
Kepler-178 d,2336.0,14.876,Neptune-like,2014,14.8,Earth,0.352,Jupiter,0.397,0.26475015,0.0,Transit,0,[2568.35918367]
Kepler-1442 b,1986.0,12.114,Neptune-like,2016,14.7,Earth,0.351,Jupiter,0.4039,0.22286105,0.0,Transit,0,[2568.35918367]
Kepler-251 e,3016.0,15.541,Neptune-like,2014,8.1,Earth,0.247,Jupiter,0.404,0.27268994,0.0,Transit,0,[2568.35918367]
Kepler-90e,2767.0,13.883,Neptune-like,2013,7.56,Earth,0.237,Jupiter,0.42,0.2516085,0.0,Transit,0,[2568.35918367]
Kepler-976 b,3302.0,15.861,Neptune-like,2016,14.9,Earth,0.353,Jupiter,0.4217,0.29021218,0.0,Transit,0,[2568.35918367]
Kepler-1620 b,2920.0,13.69,Super Earth,2016,3.22,Earth,1.61,Earth,0.4322,0.27926078,0.0,Transit,0,[2568.35918367]
Kepler-1333 b,3042.0,15.421,Neptune-like,2016,8.3,Earth,0.251,Jupiter,0.4382,0.30006844,0.0,Transit,0,[2568.35918367]
Kepler-38 b,3832.0,14.015,Gas Giant,2012,0.384,Jupiter,0.384,Jupiter,0.4632,0.28911704,0.032,Transit,0,[2568.35918367]
Kepler-1840 b,1674.0,15.192,Neptune-like,2021,8.13,Earth,0.248,Jupiter,0.4644,0.35920602,0.0,Transit,0,[2568.35918367]
Kepler-841 b,3259.0,15.791,Neptune-like,2016,23.8,Earth,0.467,Jupiter,0.479,0.34058863,0.0,Transit,0,[2568.35918367]
Kepler-397 c,3161.0,16.357,Neptune-like,2014,31.6,Earth,0.551,Jupiter,0.48,0.37097877,0.0,Transit,0,[2568.35918367]
Kepler-51 d,2557.0,14.885,Neptune-like,2014,7.6,Earth,0.865,Jupiter,0.509,0.35646817,0.01,Transit,0,[2568.35918367]
Kepler-289 c,2298.0,14.142,Gas Giant,2014,0.42,Jupiter,1.034,Jupiter,0.51,0.34469542,0.0,Transit,0,[2568.35918367]
Kepler-1678 b,2764.0,15.02,Neptune-like,2020,10.9,Earth,0.295,Jupiter,0.5302,0.4052019,0.0,Transit,0,[2568.35918367]
Kepler-1535 b,2928.0,14.385,Neptune-like,2016,7.04,Earth,0.227,Jupiter,0.5329,0.38028747,0.0,Transit,0,[2568.35918367]
